player_id,name,week,ppr_points,position,team,season
00-0034264,Jalyn Holmes,1,0.0,DE,NYJ,2024
00-0034275,Folorunso Fatukasi,1,0.0,DT,HOU,2024
00-0034277,DeShon Elliott,1,0.0,FS,PIT,2024
00-0034285,Zach Sieler,1,0.0,DE,MIA,2024
00-0034302,Frankie Luvu,1,0.0,ILB,WAS,2024
00-0034320,Kentavius Street,1,0.0,DT,ATL,2024
00-0034333,Daron Payne,1,0.0,DT,WAS,2024
00-0034344,Marcus Davenport,1,0.0,OLB,DET,2024
00-0034345,Frank Ragnow,1,0.0,C,DET,2024
00-0034356,Donte Jackson,1,0.0,CB,PIT,2024
00-0034359,Tyquan Lewis,1,0.0,DE,IND,2024
00-0034360,Lorenzo Carter,1,0.0,OLB,ATL,2024
00-0034361,Justin Reid,1,0.0,SS,KC,2024
00-0034368,Josey Jewell,1,0.0,ILB,CAR,2024
00-0034371,Da'Shawn Hand,1,0.0,DE,MIA,2024
00-0034373,Dorance Armstrong,1,0.0,DE,WAS,2024
00-0034374,Jordan Whitehead,1,0.0,SS,TB,2024
00-0034375,Kyzir White,1,0.0,ILB,ARI,2024
00-0034376,Taron Johnson,1,0.0,CB,BUF,2024
00-0034377,Avonte Maddox,1,0.0,CB,PHI,2024
00-0034381,Josh Sweat,1,0.0,OLB,PHI,2024
00-0034384,D.J. Reed,1,0.0,CB,NYJ,2024
00-0034385,Ja'Whaun Bentley,1,0.0,ILB,NE,2024
00-0034413,Foyesade Oluokun,1,0.0,ILB,JAX,2024
00-0034418,Cedrick Wilson,1,0.0,WR,NO,2024
00-0034419,Braxton Berrios,1,0.0,WR,MIA,2024
00-0034429,Jordan Mailata,1,0.0,T,PHI,2024
00-0034431,Zaire Franklin,1,0.0,OLB,IND,2024
00-0034437,Logan Cooke,1,0.0,P,JAX,2024
00-0034573,Charvarius Ward,1,0.0,CB,SF,2024
00-0034646,Brandon Powell,1,0.0,WR,MIN,2024
00-0034673,Tremaine Edmunds,1,0.0,ILB,CHI,2024
00-0034675,Jessie Bates,1,0.0,FS,ATL,2024
00-0034677,Justin Jones,1,0.0,DT,ARI,2024
00-0034720,Robert Spillane,1,0.0,OLB,LV,2024
00-0034721,Corey Bojorquez,1,0.0,P,CLE,2024
00-0034723,Nick Thurman,1,0.0,DT,CAR,2024
00-0034728,Jaire Alexander,1,0.0,CB,GB,2024
00-0034746,Maurice Hurst,1,0.0,DT,CLE,2024
00-0034759,Kolton Miller,1,0.0,T,LV,2024
00-0034760,Nathan Shepherd,1,0.0,DT,NO,2024
00-0034773,Vita Vea,1,0.0,NT,TB,2024
00-0034778,Carlton Davis,1,0.0,CB,DET,2024
00-0034780,Isaac Yiadom,1,0.0,CB,SF,2024
00-0034782,Harrison Phillips,1,0.0,NT,MIN,2024
00-0034787,Chris Board,1,0.0,ILB,BAL,2024
00-0034789,Minkah Fitzpatrick,1,0.0,FS,PIT,2024
00-0034790,Derwin James,1,0.0,SS,LAC,2024
00-0034794,Jason Sanders,1,0.0,K,MIA,2024
00-0034797,Jerome Baker,1,0.0,ILB,SEA,2024
00-0034798,Durham Smythe,1,0.0,TE,MIA,2024
00-0034800,B.J. Hill,1,0.0,DT,CIN,2024
00-0034805,John Franklin-Myers,1,0.0,DE,DEN,2024
00-0034810,Sebastian Joseph,1,0.0,DT,TEN,2024
00-0034815,Fred Warner,1,0.0,MLB,SF,2024
00-0034825,Arden Key,1,0.0,OLB,TEN,2024
00-0034828,Harold Landry,1,0.0,OLB,TEN,2024
00-0034834,Sam Hubbard,1,0.0,DE,CIN,2024
00-0034843,Mike Hughes,1,0.0,CB,ATL,2024
00-0034854,KhaDarel Hodge,1,0.0,WR,ATL,2024
00-0034856,Denzel Ward,1,0.0,CB,CLE,2024
00-0034874,Roquan Smith,1,0.0,ILB,BAL,2024
00-0034928,Steven Sims,1,0.0,WR,HOU,2024
00-0034941,Mitch Wishnowsky,1,0.0,P,SF,2024
00-0034967,Rashan Gary,1,0.0,DE,GB,2024
00-0034968,Darnell Savage,1,0.0,SS,JAX,2024
00-0034973,Maxx Crosby,1,0.0,DE,LV,2024
00-0034974,Julian Love,1,0.0,SS,SEA,2024
00-0034987,E.J. Speed,1,0.0,OLB,IND,2024
00-0034990,Ka'dar Hollman,1,0.0,CB,BAL,2024
00-0034993,Marcus Epps,1,0.0,SS,LV,2024
00-0034999,Ty Summers,1,0.0,MLB,NYG,2024
00-0035000,Quinton Bell,1,0.0,OLB,MIA,2024
00-0035020,Demetrius Flannigan-Fowles,1,0.0,OLB,SF,2024
00-0035042,Jamie Gillan,1,0.0,P,NYG,2024
00-0035099,Khari Blasingame,1,0.0,FB,CHI,2024
00-0035133,Keisean Nixon,1,0.0,CB,GB,2024
00-0035139,Marquise Blair,1,0.0,FS,SEA,2024
00-0035140,Mecole Hardman,1,0.0,WR,KC,2024
00-0035144,Mack Wilson,1,0.0,ILB,ARI,2024
00-0035150,Kris Boyd,1,0.0,CB,HOU,2024
00-0035156,Jack Fox,1,0.0,P,DET,2024
00-0035166,Azeez Al-Shaair,1,0.0,ILB,HOU,2024
00-0035190,A.J. Cole,1,0.0,P,LV,2024
00-0035192,Joey Slye,1,0.0,K,NE,2024
00-0035202,Del'Shawn Phillips,1,0.0,OLB,HOU,2024
00-0035215,Deonte Harty,1,0.0,WR,BAL,2024
00-0035227,P.J. Locke,1,0.0,FS,DEN,2024
00-0035231,Christian Wilkins,1,0.0,DT,LV,2024
00-0035236,Byron Murphy,1,0.0,CB,MIN,2024
00-0035237,Jawaan Taylor,1,0.0,T,KC,2024
00-0035239,Sean Murphy-Bunting,1,0.0,CB,ARI,2024
00-0035240,Jahlani Tavai,1,0.0,ILB,NE,2024
00-0035242,Erik McCoy,1,0.0,C,NO,2024
00-0035248,Zach Allen,1,0.0,DE,DEN,2024
00-0035253,Chauncey Gardner-Johnson,1,0.0,SS,PHI,2024
00-0035254,Anthony Nelson,1,0.0,OLB,TB,2024
00-0035262,Drue Tranquill,1,0.0,ILB,KC,2024
00-0035272,Andrew Van Ginkel,1,0.0,OLB,MIN,2024
00-0035276,Blake Cashman,1,0.0,ILB,MIN,2024
00-0035277,Michael Jackson,1,0.0,CB,CAR,2024
00-0035278,Byron Cowart,1,0.0,DT,CHI,2024
00-0035280,Jake Bailey,1,0.0,P,MIA,2024
00-0035292,David Long Jr.,1,0.0,ILB,MIA,2024
00-0035298,Scott Miller,1,0.0,WR,PIT,2024
00-0035301,Donovan Wilson,1,0.0,SS,DAL,2024
00-0035316,Kaden Elliss,1,0.0,ILB,ATL,2024
00-0035352,Tyrel Dodson,1,0.0,MLB,SEA,2024
00-0035357,Cameron Lewis,1,0.0,FS,BUF,2024
00-0035358,Chase McLaughlin,1,0.0,K,TB,2024
00-0035386,T.J. Edwards,1,0.0,ILB,CHI,2024
00-0035402,Carl Granderson,1,0.0,DE,NO,2024
00-0035406,Lil'Jordan Humphrey,1,0.0,WR,DEN,2024
00-0035409,Shy Tuttle,1,0.0,DT,CAR,2024
00-0035525,Devin Bush,1,0.0,ILB,CLE,2024
00-0035588,Garrett Bradbury,1,0.0,C,MIN,2024
00-0035617,Troy Reeder,1,0.0,ILB,LA,2024
00-0035625,Juan Thornhill,1,0.0,FS,CLE,2024
00-0035630,Chris Lindstrom,1,0.0,G,ATL,2024
00-0035632,Amani Hooker,1,0.0,FS,TEN,2024
00-0035642,Josh Hines-Allen,1,0.0,DE,JAX,2024
00-0035643,Jeffery Simmons,1,0.0,DT,TEN,2024
00-0035647,Montez Sweat,1,0.0,DE,CHI,2024
00-0035655,Will Harris,1,0.0,FS,NO,2024
00-0035663,Taylor Rapp,1,0.0,SS,BUF,2024
00-0035667,Greg Gaines,1,0.0,NT,TB,2024
00-0035669,Nick Scott,1,0.0,SS,CAR,2024
00-0035672,Cody Barton,1,0.0,MLB,DEN,2024
00-0035674,Jerry Tillery,1,0.0,DE,MIN,2024
00-0035678,Dre'Mont Jones,1,0.0,DE,SEA,2024
00-0035680,Quincy Williams,1,0.0,ILB,NYJ,2024
00-0035683,Dexter Lawrence,1,0.0,NT,NYG,2024
00-0035687,Bobby Okereke,1,0.0,MLB,NYG,2024
00-0035692,Clelin Ferrell,1,0.0,DE,WAS,2024
00-0035697,Germaine Pratt,1,0.0,OLB,CIN,2024
00-0035699,Jamel Dean,1,0.0,CB,TB,2024
00-0035705,Jalen Thompson,1,0.0,FS,ARI,2024
00-0035708,Oshane Ximines,1,0.0,OLB,NE,2024
00-0035713,Brian Burns,1,0.0,OLB,NYG,2024
00-0035717,Nick Bosa,1,0.0,DE,SF,2024
00-0035718,Quinnen Williams,1,0.0,NT,NYJ,2024
00-0035763,Malcolm Roach,1,0.0,DT,DEN,2024
00-0035806,Jamycal Hasty,1,0.0,RB,NE,2024
00-0035857,Chris Williams,1,0.0,DT,CHI,2024
00-0035859,Blake Gillikin,1,0.0,P,ARI,2024
00-0035889,Tommy Townsend,1,0.0,P,HOU,2024
00-0035890,Tershawn Wharton,1,0.0,DT,KC,2024
00-0035933,Michael Hoecht,1,0.0,OLB,LA,2024
00-0035942,Christian Rozeboom,1,0.0,ILB,LA,2024
00-0035961,Krys Barnes,1,0.0,ILB,ARI,2024
00-0036081,Broderick Washington,1,0.0,DE,BAL,2024
00-0036087,Myles Bryant,1,0.0,CB,HOU,2024
00-0036124,Khalil Dorsey,1,0.0,CB,DET,2024
00-0036130,Nnamdi Madubuike,1,0.0,DT,BAL,2024
00-0036151,Bryce Huff,1,0.0,DE,PHI,2024
00-0036157,Kristian Welch,1,0.0,ILB,DEN,2024
00-0036159,Joshua Uche,1,0.0,OLB,NE,2024
00-0036162,Tyler Bass,1,0.0,K,BUF,2024
00-0036182,Nick Westbrook-Ikhine,1,0.0,WR,TEN,2024
00-0036192,A.J. Epenesa,1,0.0,DE,BUF,2024
00-0036193,Anfernee Jennings,1,0.0,OLB,NE,2024
00-0036199,Geno Stone,1,0.0,SS,CIN,2024
00-0036213,Raekwon Davis,1,0.0,NT,IND,2024
00-0036220,Derrick Brown,1,0.0,DE,CAR,2024
00-0036221,Brandon Jones,1,0.0,FS,DEN,2024
00-0036224,Jonathan Greenard,1,0.0,OLB,MIN,2024
00-0036231,Kyle Dugger,1,0.0,FS,NE,2024
00-0036253,Julian Blackmon,1,0.0,FS,IND,2024
00-0036256,Colton McKivitz,1,0.0,T,SF,2024
00-0036260,Javon Kinlaw,1,0.0,DT,NYJ,2024
00-0036262,Davon Hamilton,1,0.0,DT,JAX,2024
00-0036266,Jordan Elliott,1,0.0,DT,SF,2024
00-0036280,Malik Harrison,1,0.0,OLB,BAL,2024
00-0036282,Grant Delpit,1,0.0,SS,CLE,2024
00-0036285,A.J. Terrell,1,0.0,CB,ATL,2024
00-0036287,Noah Igbinoghene,1,0.0,CB,WAS,2024
00-0036292,Jaylon Johnson,1,0.0,CB,CHI,2024
00-0036293,Jeremy Chinn,1,0.0,FS,WAS,2024
00-0036294,Logan Wilson,1,0.0,ILB,CIN,2024
00-0036298,Akeem Davis-Gaither,1,0.0,OLB,CIN,2024
00-0036300,Mykal Walker,1,0.0,ILB,WAS,2024
00-0036302,Jaylinn Hawkins,1,0.0,FS,NE,2024
00-0036313,Braden Mann,1,0.0,P,PHI,2024
00-0036321,Chase Young,1,0.0,DE,NO,2024
00-0036323,Patrick Queen,1,0.0,ILB,PIT,2024
00-0036325,Robert Hunt,1,0.0,G,CAR,2024
00-0036329,Ashtyn Davis,1,0.0,SS,NYJ,2024
00-0036333,Alex Highsmith,1,0.0,OLB,PIT,2024
00-0036338,Troy Dye,1,0.0,ILB,LAC,2024
00-0036347,Blake Brandel,1,0.0,G,MIN,2024
00-0036348,Josh Metellus,1,0.0,SS,MIN,2024
00-0036349,Kamren Curl,1,0.0,SS,LA,2024
00-0036351,James Smith-Williams,1,0.0,DE,ATL,2024
00-0036361,Trevon Diggs,1,0.0,CB,DAL,2024
00-0036362,Willie Gay,1,0.0,ILB,NO,2024
00-0036366,Neville Gallimore,1,0.0,NT,LA,2024
00-0036374,L'Jarius Sneed,1,0.0,CB,TEN,2024
00-0036375,Amik Robertson,1,0.0,CB,DET,2024
00-0036376,Tyler Biadasz,1,0.0,C,WAS,2024
00-0036378,Michael Danna,1,0.0,DE,KC,2024
00-0036380,Alohi Gilman,1,0.0,SS,LAC,2024
00-0036388,Xavier McKinney,1,0.0,FS,GB,2024
00-0036395,K'Von Wallace,1,0.0,FS,SEA,2024
00-0036403,Casey Toohill,1,0.0,DE,BUF,2024
00-0036409,Jordyn Brooks,1,0.0,ILB,MIA,2024
00-0036411,Antoine Winfield,1,0.0,FS,TB,2024
00-0036413,Darrell Taylor,1,0.0,DE,CHI,2024
00-0036416,Kristian Fulton,1,0.0,CB,LAC,2024
00-0036418,Zack Baun,1,0.0,OLB,PHI,2024
00-0036422,Adam Trautman,1,0.0,TE,DEN,2024
00-0036428,Justin Strnad,1,0.0,ILB,DEN,2024
00-0036430,Khalil Davis,1,0.0,DT,HOU,2024
00-0036431,Jordan Fuller,1,0.0,FS,CAR,2024
00-0036441,Kenneth Murray,1,0.0,ILB,TEN,2024
00-0036479,Kwity Paye,1,0.0,DE,IND,2024
00-0036480,Dayo Odeyingbo,1,0.0,DE,IND,2024
00-0036497,Tim Jones,1,0.0,WR,JAX,2024
00-0036500,Jamien Sherwood,1,0.0,ILB,NYJ,2024
00-0036501,Michael Carter,1,0.0,CB,NYJ,2024
00-0036502,Jason Pinnock,1,0.0,SS,NYG,2024
00-0036552,Azeez Ojulari,1,0.0,DE,NYG,2024
00-0036563,Deommodore Lenoir,1,0.0,CB,SF,2024
00-0036568,Roy Lopez,1,0.0,NT,ARI,2024
00-0036587,Ar'Darius Washington,1,0.0,FS,BAL,2024
00-0036589,Nick McCloud,1,0.0,CB,NYG,2024
00-0036590,Quintin Morris,1,0.0,TE,BUF,2024
00-0036596,Robert Jones,1,0.0,G,MIA,2024
00-0036614,Jamin Davis,1,0.0,OLB,WAS,2024
00-0036616,Christian Darrisaw,1,0.0,T,MIN,2024
00-0036617,Asante Samuel,1,0.0,CB,LAC,2024
00-0036621,Nick Bolton,1,0.0,ILB,KC,2024
00-0036624,Alim McNeill,1,0.0,DT,DET,2024
00-0036625,Benjamin St-Juste,1,0.0,CB,WAS,2024
00-0036628,John Bates,1,0.0,TE,WAS,2024
00-0036629,Camryn Bynum,1,0.0,FS,MIN,2024
00-0036634,Tony Fields,1,0.0,OLB,CLE,2024
00-0036642,Tedarrell Slaton,1,0.0,DT,GB,2024
00-0036643,K.J. Britt,1,0.0,ILB,TB,2024
00-0036653,Stone Forsythe,1,0.0,T,SEA,2024
00-0036658,Isaiah McDuffie,1,0.0,ILB,GB,2024
00-0036661,Israel Mukuamu,1,0.0,FS,DAL,2024
00-0036677,Zayne Anderson,1,0.0,FS,GB,2024
00-0036711,Charles Snowden,1,0.0,DE,LV,2024
00-0036716,Amen Ogbongbemiga,1,0.0,ILB,CHI,2024
00-0036728,Curtis Robinson,1,0.0,ILB,SF,2024
00-0036802,Jon Rhattigan,1,0.0,ILB,CAR,2024
00-0036825,Feleipe Franks,1,0.0,TE,CAR,2024
00-0036854,Evan McPherson,1,0.0,K,CIN,2024
00-0036866,James Hudson,1,0.0,T,CLE,2024
00-0036871,Nate Hobbs,1,0.0,CB,LV,2024
00-0036874,Patrick Surtain,1,0.0,CB,DEN,2024
00-0036876,Kylen Granson,1,0.0,TE,IND,2024
00-0036877,Jaelon Darden,1,0.0,WR,CLE,2024
00-0036881,Jay Tufele,1,0.0,DT,CIN,2024
00-0036884,Marco Wilson,1,0.0,CB,NE,2024
00-0036885,Tre Brown,1,0.0,CB,SEA,2024
00-0036887,Luke Farrell,1,0.0,TE,JAX,2024
00-0036888,Damar Hamlin,1,0.0,SS,BUF,2024
00-0036901,Eric Stokes,1,0.0,CB,GB,2024
00-0036902,Joseph Ossai,1,0.0,DE,CIN,2024
00-0036903,Bobby Brown,1,0.0,NT,LA,2024
00-0036909,Khyiris Tonga,1,0.0,NT,ARI,2024
00-0036914,Gregory Rousseau,1,0.0,DE,BUF,2024
00-0036915,Jeremiah Owusu-Koramoah,1,0.0,OLB,CLE,2024
00-0036916,Milton Williams,1,0.0,DT,PHI,2024
00-0036926,Payton Turner,1,0.0,DE,NO,2024
00-0036927,Pete Werner,1,0.0,ILB,NO,2024
00-0036932,Micah Parsons,1,0.0,DE,DAL,2024
00-0036933,Zaven Collins,1,0.0,OLB,ARI,2024
00-0036934,Jaelan Phillips,1,0.0,OLB,MIA,2024
00-0036937,Paulson Adebo,1,0.0,CB,NO,2024
00-0036940,Odafe Oweh,1,0.0,OLB,BAL,2024
00-0036941,Andre Cisco,1,0.0,SS,JAX,2024
00-0036942,Osa Odighizuwa,1,0.0,DT,DAL,2024
00-0036944,Jaycee Horn,1,0.0,CB,CAR,2024
00-0036948,Ta'Quon Graham,1,0.0,DE,ATL,2024
00-0036950,Avery Williams,1,0.0,RB,ATL,2024
00-0036952,Jonathon Cooper,1,0.0,OLB,DEN,2024
00-0036953,Teven Jenkins,1,0.0,T,CHI,2024
00-0036954,Levi Onwuzurike,1,0.0,DE,DET,2024
00-0036957,Drew Dalman,1,0.0,C,ATL,2024
00-0036962,Trevon Moehrig,1,0.0,FS,LV,2024
00-0036964,Derrick Barnes,1,0.0,ILB,DET,2024
00-0036967,Joe Tryon,1,0.0,OLB,TB,2024
00-0036974,Tyson Campbell,1,0.0,CB,JAX,2024
00-0036976,Spencer Brown,1,0.0,T,BUF,2024
00-0036982,Chauncey Golston,1,0.0,DE,DAL,2024
00-0036987,Brandon Stephens,1,0.0,FS,BAL,2024
00-0036990,Divine Deablo,1,0.0,MLB,LV,2024
00-0036992,Elijah Molden,1,0.0,CB,LAC,2024
00-0036994,Ernest Jones,1,0.0,ILB,TEN,2024
00-0036995,Baron Browning,1,0.0,OLB,DEN,2024
00-0036996,Greg Newsome,1,0.0,CB,CLE,2024
00-0036998,Jevon Holland,1,0.0,SS,MIA,2024
00-0037003,Chazz Surratt,1,0.0,ILB,NYJ,2024
00-0037007,Patrick Jones,1,0.0,OLB,MIN,2024
00-0037034,Dee Alford,1,0.0,CB,ATL,2024
00-0037074,Quay Walker,1,0.0,ILB,GB,2024
00-0037075,Devonte Wyatt,1,0.0,DT,GB,2024
00-0037079,Tariq Woolen,1,0.0,CB,SEA,2024
00-0037081,Braxton Jones,1,0.0,T,CHI,2024
00-0037091,Bo Melton,1,0.0,WR,GB,2024
00-0037093,Dareke Young,1,0.0,WR,SEA,2024
00-0037096,Elijah Hicks,1,0.0,FS,CHI,2024
00-0037106,Jaylon Jones,1,0.0,CB,CHI,2024
00-0037129,Josh Blackwell,1,0.0,CB,CHI,2024
00-0037130,Reed Blankenship,1,0.0,SS,PHI,2024
00-0037132,Britain Covey,1,0.0,WR,PHI,2024
00-0037155,Tony Adams,1,0.0,FS,NYJ,2024
00-0037184,Josh Ross,1,0.0,ILB,BAL,2024
00-0037190,Ahmad Gardner,1,0.0,CB,NYJ,2024
00-0037191,Trent McDuffie,1,0.0,CB,KC,2024
00-0037192,George Karlaftis,1,0.0,DE,KC,2024
00-0037193,Bryan Cook,1,0.0,FS,KC,2024
00-0037195,Jaylen Watson,1,0.0,CB,KC,2024
00-0037196,Rasheed Walker,1,0.0,T,GB,2024
00-0037198,Nazeeh Johnson,1,0.0,CB,KC,2024
00-0037205,Brenden Schooler,1,0.0,FS,NE,2024
00-0037208,Jack Cochrane,1,0.0,ILB,KC,2024
00-0037224,Cameron Dicker,1,0.0,K,LAC,2024
00-0037229,Ikem Ekwonu,1,0.0,T,CAR,2024
00-0037235,Travon Walker,1,0.0,DE,JAX,2024
00-0037236,Aidan Hutchinson,1,0.0,DE,DET,2024
00-0037237,Derek Stingley,1,0.0,CB,HOU,2024
00-0037241,Trevor Penning,1,0.0,T,NO,2024
00-0037244,Devin Lloyd,1,0.0,ILB,JAX,2024
00-0037246,Jalen Pitre,1,0.0,FS,HOU,2024
00-0037249,Nik Bonitto,1,0.0,OLB,DEN,2024
00-0037250,Martin Emerson,1,0.0,CB,CLE,2024
00-0037251,Alex Wright,1,0.0,DE,CLE,2024
00-0037253,Marcus Jones,1,0.0,CB,NE,2024
00-0037254,Terrel Bernard,1,0.0,MLB,BUF,2024
00-0037255,Dylan Parham,1,0.0,G,LV,2024
00-0037262,Thomas Booker,1,0.0,DT,PHI,2024
00-0037268,Zyon McCollum,1,0.0,CB,TB,2024
00-0037270,Otito Ogbonnia,1,0.0,DT,LAC,2024
00-0037281,Damone Clark,1,0.0,ILB,DAL,2024
00-0037284,Matt Araiza,1,0.0,P,KC,2024
00-0037287,Vederian Lowe,1,0.0,T,NE,2024
00-0037288,Christian Benford,1,0.0,CB,BUF,2024
00-0037289,Malcolm Rodriguez,1,0.0,ILB,DET,2024
00-0037301,Theo Jackson,1,0.0,FS,MIN,2024
00-0037307,Ja'Sir Taylor,1,0.0,CB,LAC,2024
00-0037313,Montaric Brown,1,0.0,CB,JAX,2024
00-0037316,Mark Robinson,1,0.0,ILB,PIT,2024
00-0037320,Deane Leonard,1,0.0,CB,LAC,2024
00-0037332,D'Anthony Bell,1,0.0,SS,CLE,2024
00-0037348,Tanner Conner,1,0.0,WR,MIA,2024
00-0037353,Kader Kohou,1,0.0,CB,MIA,2024
00-0037356,Ben Stille,1,0.0,DT,TB,2024
00-0037384,Ja'Quan McMillian,1,0.0,CB,DEN,2024
00-0037392,Trevor Denbow,1,0.0,FS,IND,2024
00-0037412,Cal Adomitis,1,0.0,LS,CIN,2024
00-0037429,Raheem Blackshear,1,0.0,RB,CAR,2024
00-0037450,Tyreik McAllister,1,0.0,RB,LV,2024
00-0037457,Jake Hansen,1,0.0,OLB,HOU,2024
00-0037491,J.J. Russell,1,0.0,ILB,TB,2024
00-0037493,Mike Brown,1,0.0,FS,TEN,2024
00-0037500,Ryan Wright,1,0.0,P,MIN,2024
00-0037517,Luke Masterson,1,0.0,OLB,LV,2024
00-0037527,Segun Olubi,1,0.0,MLB,IND,2024
00-0037547,Daniel Whelan,1,0.0,P,GB,2024
00-0037549,Darrell Baker,1,0.0,CB,TEN,2024
00-0037561,Markquese Bell,1,0.0,FS,DAL,2024
00-0037578,Juanyeh Thomas,1,0.0,FS,DAL,2024
00-0037587,Nate Landman,1,0.0,ILB,ATL,2024
00-0037594,Julius Chestnut,1,0.0,RB,TEN,2024
00-0037596,Jack Gibbens,1,0.0,ILB,TEN,2024
00-0037602,Sam Okuayinonu,1,0.0,DE,SF,2024
00-0037603,Jayden Peevy,1,0.0,DT,CAR,2024
00-0037607,Ryan Stonehouse,1,0.0,P,TEN,2024
00-0037611,Kayvon Thibodeaux,1,0.0,OLB,NYG,2024
00-0037613,Kenyon Green,1,0.0,G,HOU,2024
00-0037615,Nakobe Dean,1,0.0,ILB,PHI,2024
00-0037616,Nick Cross,1,0.0,SS,IND,2024
00-0037627,Mike Greene,1,0.0,DT,TB,2024
00-0037661,Ja'Marcus Ingram,1,0.0,CB,BUF,2024
00-0037662,C.J. Brewer,1,0.0,DT,TB,2024
00-0037663,Jermaine Johnson,1,0.0,OLB,NYJ,2024
00-0037667,Kerby Joseph,1,0.0,FS,DET,2024
00-0037692,Brandon Aubrey,1,0.0,K,DAL,2024
00-0037711,Jeremiah Pharms,1,0.0,DE,NE,2024
00-0037741,Jahan Dotson,1,0.0,WR,PHI,2024
00-0037743,Dax Hill,1,0.0,CB,CIN,2024
00-0037753,Cam Taylor-Britt,1,0.0,CB,CIN,2024
00-0037754,Nicholas Petit-Frere,1,0.0,T,TEN,2024
00-0037756,Travis Jones,1,0.0,DT,BAL,2024
00-0037758,Cordale Flott,1,0.0,CB,NYG,2024
00-0037759,DeMarvin Leal,1,0.0,DE,PIT,2024
00-0037804,Zach Carter,1,0.0,DT,CIN,2024
00-0037808,DeAngelo Malone,1,0.0,OLB,ATL,2024
00-0037810,Troy Andersen,1,0.0,ILB,ATL,2024
00-0037811,Chad Muma,1,0.0,ILB,JAX,2024
00-0037817,Zach Tom,1,0.0,T,GB,2024
00-0037819,Leo Chenal,1,0.0,OLB,KC,2024
00-0037825,Tyler Linderbaum,1,0.0,C,BAL,2024
00-0037835,Luke Goedeke,1,0.0,G,TB,2024
00-0037839,Cobie Durant,1,0.0,CB,LA,2024
00-0037841,Quentin Lake,1,0.0,FS,LA,2024
00-0037843,Daniel Hardy,1,0.0,DE,CHI,2024
00-0037845,A.J. Arcuri,1,0.0,T,LA,2024
00-0038038,Kyle Hamilton,1,0.0,SS,BAL,2024
00-0038039,Jack Jones,1,0.0,CB,LV,2024
00-0038042,Jake Camarda,1,0.0,P,TB,2024
00-0038043,Joshua Williams,1,0.0,CB,KC,2024
00-0038094,Jordan Stout,1,0.0,P,BAL,2024
00-0038097,Cade York,1,0.0,K,WAS,2024
00-0038099,Phidarian Mathis,1,0.0,DT,WAS,2024
00-0038100,Percy Butler,1,0.0,FS,WAS,2024
00-0038107,Micheal Clemons,1,0.0,DE,NYJ,2024
00-0038111,Kyler Gordon,1,0.0,CB,CHI,2024
00-0038116,Arnold Ebiketie,1,0.0,OLB,ATL,2024
00-0038119,Jalyn Armour-Davis,1,0.0,CB,BAL,2024
00-0038121,Alontae Taylor,1,0.0,CB,NO,2024
00-0038123,Dane Belton,1,0.0,SS,NYG,2024
00-0038125,Roger McCreary,1,0.0,CB,TEN,2024
00-0038128,Malik Willis,1,0.0,QB,GB,2024
00-0038133,Boye Mafe,1,0.0,OLB,SEA,2024
00-0038135,Jaquan Brisker,1,0.0,SS,CHI,2024
00-0038136,Coby Bryant,1,0.0,CB,SEA,2024
00-0038142,David Ojabo,1,0.0,OLB,BAL,2024
00-0038386,Jalen Carter,1,0.0,DT,PHI,2024
00-0038393,Dontayvion Wicks,1,0.0,WR,GB,2024
00-0038398,Karl Brooks,1,0.0,DT,GB,2024
00-0038407,Jaylon Jones,1,0.0,CB,IND,2024
00-0038412,Moro Ojomo,1,0.0,DT,PHI,2024
00-0038488,Brady Russell,1,0.0,TE,SEA,2024
00-0038493,Claudin Cherelus,1,0.0,ILB,CAR,2024
00-0038496,Xavier Gipson,1,0.0,WR,NYJ,2024
00-0038504,Trenton Simpson,1,0.0,ILB,BAL,2024
00-0038506,Jordon Riley,1,0.0,NT,NYG,2024
00-0038535,D.J. Johnson,1,0.0,OLB,CAR,2024
00-0038548,O'Cyrus Torrence,1,0.0,G,BUF,2024
00-0038549,D.J. Turner,1,0.0,CB,CIN,2024
00-0038552,Riley Moss,1,0.0,CB,DEN,2024
00-0038553,Daiyan Henley,1,0.0,ILB,LAC,2024
00-0038554,Ji'Ayir Brown,1,0.0,SS,SF,2024
00-0038556,DeMarvion Overshown,1,0.0,ILB,DAL,2024
00-0038557,Dorian Williams,1,0.0,OLB,BUF,2024
00-0038562,Jake Moody,1,0.0,K,SF,2024
00-0038568,Clark Phillips,1,0.0,CB,ATL,2024
00-0038570,Ventrell Miller,1,0.0,ILB,JAX,2024
00-0038577,Nick Herbig,1,0.0,OLB,PIT,2024
00-0038578,Jay Ward,1,0.0,SS,MIN,2024
00-0038580,Yasir Abdullah,1,0.0,OLB,JAX,2024
00-0038588,Jordan Howden,1,0.0,SS,NO,2024
00-0038591,Mike Morris,1,0.0,DE,SEA,2024
00-0038596,Antonio Johnson,1,0.0,FS,JAX,2024
00-0038599,Henry To'oTo'o,1,0.0,ILB,HOU,2024
00-0038600,Owen Pappoe,1,0.0,ILB,ARI,2024
00-0038603,Robert Beal,1,0.0,DE,SF,2024
00-0038605,J.L. Skinner,1,0.0,SS,DEN,2024
00-0038610,Bryce Baringer,1,0.0,P,NE,2024
00-0038614,Scott Matlock,1,0.0,FB,LAC,2024
00-0038617,Amari Burney,1,0.0,OLB,LV,2024
